CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source
101001198307,10/17/2014 07:50:04 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,905 Saratoga St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,113,R3,905 Saratoga St,02128,42.3857,-71.0114,Constituent Call
101001174887,09/17/2014 02:46:12 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Islington Ter  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2106,R1,3 Islington Ter,02134,42.3527,-71.1373,Constituent Call
101001175937,09/18/2014 02:24:34 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,12 Hendry St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1504,R3,12 Hendry St,02125,42.309,-71.0649,Constituent Call
101001175575,09/18/2014 10:34:22 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,23 Humphreys St  Dorchester  MA  02125,7,03,7,B2,Dorchester,13,Ward 7,710,R3,23 Humphreys St,02125,42.3199,-71.0661,Constituent Call
101001175956,09/18/2014 02:36:11 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,480-486 Norfolk St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1802,A,480-486 Norfolk St,02126,42.2797,-71.0885,Constituent Call
101001176010,09/18/2014 03:07:38 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4-12 Farrington Ave  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2104,A,4-12 Farrington Ave,02134,42.3545,-71.1319,Constituent Call
101001175555,09/18/2014 10:21:39 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,139-141 Williams St  Jamaica Plain  MA  02130,9,02,6,E13,Jamaica Plain,11,Ward 11,1108,R3,139-141 Williams St,02130,42.3039,-71.1049,Constituent Call
101001175895,09/18/2014 02:08:08 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,510 Norfolk St  Mattapan  MA  02126,8,07,4,B3,Greater Mattapan,9,Ward 18,1802,CM,510 Norfolk St,02126,42.279,-71.0892,Constituent Call
101001176658,09/19/2014 11:23:41 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,28 Michigan Ave  Dorchester  MA  02121,7,03,4,B3,Greater Mattapan,8,Ward 14,1406,R4,28 Michigan Ave,02121,42.302,-71.0824,Constituent Call
101001200627,10/20/2014 11:28:06 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Hereford St  Boston  MA  02115,4,1C,8,D4,Back Bay,14,Ward 5,509,A,11 Hereford St,02115,42.3511,-71.087,Self Service
101001200008,10/20/2014 11:48:28 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Remington St  Dorchester  MA  02124,8,07,3,C11,Dorchester,8,Ward 16,1603,R1,4 Remington St,02124,42.2932,-71.0644,Self Service
101001200890,10/21/2014 10:53:36 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,2-4 Endicott Ct  Boston  MA  02113,3,1B,1,A1,Downtown / Financial District,3,Ward 3,304,R3,2-4 Endicott Ct,02113,42.3659,-71.0577,Constituent Call
101001200736,10/21/2014 08:43:42 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,28 Jenkins St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,706,R1,28 Jenkins St,02127,42.3303,-71.0531,Constituent Call
101001178769,09/22/2014 04:18:08 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,35 Harvest St  Dorchester  MA  02125,6,03,2,C6,Dorchester,5,07,708,E,35 Harvest St,02125,42.3232,-71.0582,Constituent Call
101001201904,10/22/2014 02:44:46 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Lawn St  Mission Hill  MA  02120,9,10A,6,B2,Mission Hill,11,Ward 10,1006,R1,5 Lawn St,02120,42.3265,-71.1039,Constituent Call
101001177925,09/22/2014 10:04:08 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,60 Belfort St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1308,R3,60 Belfort St,02125,42.3151,-71.054,Constituent Call
101001201520,10/22/2014 08:20:15 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,16 Pine St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,16 Pine St,02111,42.3476,-71.0632,Constituent Call
101001202111,10/22/2014 08:06:59 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Bremen St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,104,R3,120 Bremen St,02128,42.3715,-71.036,Constituent Call
101001201829,10/22/2014 01:16:15 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,2 Lawn St  Mission Hill  MA  02120,9,10A,6,E13,Mission Hill,11,Ward 10,1006,R1,2 Lawn St,02120,42.3262,-71.1042,Constituent Call
101001178764,09/22/2014 04:15:51 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,16 Barry St  Dorchester  MA  02125,7,03,3,C11,Dorchester,8,Ward 15,1503,R3,16 Barry St,02125,42.3092,-71.0674,Constituent Call
101001201551,10/22/2014 08:44:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,231 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,231 Harrison Ave,02111,42.3475,-71.063,Constituent Call
101001201809,10/22/2014 01:04:42 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Lawn St  Mission Hill  MA  02120,9,10A,6,B2,Mission Hill,11,Ward 10,1006,R1,7 Lawn St,02120,42.3265,-71.104,Constituent Call
101001201559,10/22/2014 08:49:26 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,113 Centre St  Dorchester  MA  02124,8,07,3,C11,Dorchester,8,Ward 16,1603,R1,113 Centre St,02124,42.2914,-71.0671,Constituent Call
101001201553,10/22/2014 08:46:00 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,223 Harrison Ave  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,RC,223 Harrison Ave,02111,42.3478,-71.0629,Constituent Call
101001201508,10/22/2014 08:04:10 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R2,8 Johnny Ct,02111,42.3479,-71.0633,Constituent Call
101001201494,10/22/2014 07:42:14 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,10 Maple Pl  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,A,10 Maple Pl,02111,42.3477,-71.0633,Constituent Call
101001201555,10/22/2014 08:47:32 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,50 Herald St  Roxbury  MA  02118,4,1C,2,D4,South End,4,Ward 3,308,C,50 Herald St,02118,42.3464,-71.065,Constituent Call
101001201874,10/22/2014 02:07:48 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,8 Fenelon St  Dorchester  MA  02121,7,03,4,B3,Roxbury,8,Ward 14,1404,R2,8 Fenelon St,02121,42.3034,-71.0791,Constituent Call
101001201539,10/22/2014 08:38:47 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,18 Pine St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,18 Pine St,02111,42.3475,-71.0632,Constituent Call
101001201519,10/22/2014 08:18:49 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,4 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R3,4 Johnny Ct,02111,42.3478,-71.0631,Constituent Call
101001201509,10/22/2014 08:05:34 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R2,6 Johnny Ct,02111,42.3479,-71.0632,Constituent Call
101001201540,10/22/2014 08:40:03 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,20 Pine St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,20 Pine St,02111,42.3475,-71.0631,Constituent Call
101001202321,10/23/2014 07:24:39 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,41 Easton St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,41 Easton St,02134,42.36,-71.1309,Constituent Call
101001179614,09/23/2014 02:54:35 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,796-796A Tremont St  Roxbury  MA  02118,7,10B,7,D4,Roxbury,13,Ward 9,903,CM,796-796A Tremont St,02118,42.3386,-71.0812,Constituent Call
101001202327,10/23/2014 07:26:44 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Mansfield St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2202,R4,7 Mansfield St,02134,42.3571,-71.1302,Constituent Call
101001202347,10/23/2014 07:35:38 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Perthshire Rd  Brighton  MA  02135,11,04,9,D14,Brighton,15,22,2207,CM,11 Perthshire Rd,02135,42.3536,-71.1658,Constituent Call
101001202325,10/23/2014 07:25:47 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Easton St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R2,37 Easton St,02134,42.3601,-71.1307,Constituent Call
101001179347,09/23/2014 11:55:37 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,677 Bennington St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,112,R3,677 Bennington St,02128,42.384,-71.0141,Constituent Call
101001203047,10/23/2014 01:11:39 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Bremen St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,104,R3,120 Bremen St,02128,42.3715,-71.036,Constituent Call
101001203054,10/23/2014 01:15:02 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,118 Bremen St  East Boston  MA  02128,1,09,1,A7,East Boston,1,Ward 1,104,R3,118 Bremen St,02128,42.3715,-71.0361,Constituent Call
101001202329,10/23/2014 07:28:07 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,37 Mckone St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1610,R2,37 Mckone St,02122,42.2906,-71.0471,Constituent Call
101001179258,09/23/2014 10:55:38 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001180007,09/24/2014 07:22:23 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,6-8 Chestnut Pl  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2203,R3,6-8 Chestnut Pl,02135,42.3468,-71.1515,Constituent Call
101001180960,09/24/2014 03:10:14 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,12 Concord Sq  Roxbury  MA  02118,4,1C,7,D4,South End,6,Ward 4,404,CM,12 Concord Sq,02118,42.3409,-71.0788,Constituent Call
101001180003,09/24/2014 07:15:35 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,249 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,249 Cambridge St,02134,42.3578,-71.1276,Constituent Call
101001179996,09/24/2014 07:10:26 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,243 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R4,243 Cambridge St,02134,42.3579,-71.1273,Constituent Call
101001179998,09/24/2014 07:12:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,245-247 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,245-247 Cambridge St,02134,42.3578,-71.1274,Constituent Call
101001180762,09/24/2014 01:43:30 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,125 Glenville Ave  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 21,2107,A,125 Glenville Ave,02134,42.3491,-71.1365,Constituent Call
101001179993,09/24/2014 07:08:11 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,239 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,239 Cambridge St,02134,42.3579,-71.1271,Constituent Call
101001179995,09/24/2014 07:09:31 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,241 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R4,241 Cambridge St,02134,42.3579,-71.1272,Constituent Call
101001180000,09/24/2014 07:13:20 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,247 Cambridge St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,247 Cambridge St,02134,42.3578,-71.1275,Constituent Call
101001204313,10/25/2014 12:16:28 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Bolton St & D St  South Boston  MA,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,603,,INTERSECTION Bolton St & D St,,42.3399,-71.0496,Constituent Call
101001182350,09/26/2014 08:56:39 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001205287,10/27/2014 01:53:48 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001205104,10/27/2014 11:37:10 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,INTERSECTION of Duncan St & Harbell Ter  Dorchester  MA,7,03,3,C11,Dorchester,8,Ward 15,1508,,INTERSECTION Duncan St & Harbell Ter,,42.3017,-71.0579,Constituent Call
101001205081,10/27/2014 11:24:57 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,42 Leonard St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1508,R2,42 Leonard St,02122,42.3018,-71.0578,Constituent Call
101001205098,10/27/2014 11:34:05 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,0 Leonard Ct  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1508,RL,0 Leonard Ct,02122,42.3015,-71.0572,Constituent Call
101001205097,10/27/2014 11:34:00 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,55 Leonard St  Dorchester  MA  02122,7,03,3,C11,Dorchester,8,Ward 15,1508,R1,55 Leonard St,02122,42.3018,-71.0572,Constituent Call
101001205293,10/27/2014 01:56:51 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Train St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1607,R1,120 Train St,02122,42.2918,-71.0535,Constituent Call
101001205274,10/27/2014 01:44:59 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,120 Train St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1607,R1,120 Train St,02122,42.2918,-71.0535,Constituent Call
101001206447,10/28/2014 02:55:31 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001206092,10/28/2014 10:42:44 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,21 Monsignor Dennis F O'Callaghan Way  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,07,707,E,21 Monsignor Dennis F O'Callaghan Way,02127,42.3251,-71.0534,Constituent Call
101001205920,10/28/2014 09:14:51 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,81 Houghton St  Dorchester  MA  02122,8,07,3,C11,Dorchester,7,Ward 16,1605,R1,81 Houghton St,02122,42.294,-71.0506,Constituent Call
101001184766,09/29/2014 02:13:08 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001184744,09/29/2014 02:05:13 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,517 E Fifth St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 6,606,R1,517 E Fifth St,02127,42.3338,-71.0397,Constituent Call
101001208301,10/30/2014 03:13:36 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001186177,09/30/2014 03:15:07 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001208293,10/30/2014 03:10:41 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001208288,10/30/2014 03:07:24 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001185889,09/30/2014 11:29:50 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,11 Queensberry St  Boston  MA  02215,4,10A,8,D4,Fenway / Kenmore / Audubon Circle / Longwood,14,Ward 5,502,A,11 Queensberry St,02215,42.3434,-71.0955,Constituent Call
101001186026,09/30/2014 01:04:10 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,,,,,,,,,,,,,42.3594,-71.0587,Constituent Call
101001186703,10/01/2014 12:10:59 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,9 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R2,9 Johnny Ct,02111,42.348,-71.0632,Constituent Call
101001186438,10/01/2014 08:19:31 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,47 Easton St  Allston  MA  02134,11,04,9,D14,Allston / Brighton,15,Ward 22,2201,R3,47 Easton St,02134,42.3599,-71.131,Constituent Call
101001186710,10/01/2014 12:16:54 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,29 Oak St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R3,29 Oak St,02111,42.3482,-71.0632,Constituent Call
101001208803,10/31/2014 11:10:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,18 Hallam St  Dorchester  MA  02125,7,03,3,C11,Dorchester,7,Ward 13,1309,CM,18 Hallam St,02125,42.3144,-71.0557,Self Service
101001186692,10/01/2014 12:03:49 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,3 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R1,3 Johnny Ct,02111,42.348,-71.063,Constituent Call
101001186698,10/01/2014 12:07:17 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R2,7 Johnny Ct,02111,42.348,-71.0632,Constituent Call
101001186434,10/01/2014 08:16:44 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,58 Tremont St  Brighton  MA  02135,11,04,9,D14,Allston / Brighton,15,Ward 22,2204,R3,58 Tremont St,02135,42.3501,-71.1711,Constituent Call
101001208542,10/31/2014 08:02:13 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,521 E Sixth St  South Boston  MA  02127,6,05,2,C6,South Boston / South Boston Waterfront,5,Ward 7,702,R2,521 E Sixth St,02127,42.3329,-71.0395,Constituent Call
101001208916,10/31/2014 01:00:32 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,90 Lonsdale St  Dorchester  MA  02124,8,07,3,C11,Dorchester,7,Ward 16,1604,R3,90 Lonsdale St,02124,42.2912,-71.0589,Self Service
101001186666,10/01/2014 11:33:49 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,7 Akron St  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 12,1201,R3,7 Akron St,02119,42.3257,-71.0859,Constituent Call
101001208691,10/31/2014 10:04:34 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,33-35 Townsend St  Roxbury  MA  02119,9,10B,7,B2,Roxbury,13,Ward 11,1103,R2,33-35 Townsend St,02119,42.3194,-71.0926,Constituent Call
101001186691,10/01/2014 12:02:00 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,1 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R2,1 Johnny Ct,02111,42.348,-71.063,Constituent Call
101001186694,10/01/2014 12:05:38 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,5 Johnny Ct  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R2,5 Johnny Ct,02111,42.348,-71.0631,Constituent Call
101001186704,10/01/2014 12:12:40 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,31-31A Oak St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R3,31-31A Oak St,02111,42.3482,-71.0631,Constituent Call
101001186705,10/01/2014 12:14:11 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,33 Oak St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,33 Oak St,02111,42.3482,-71.0631,Constituent Call
101001186708,10/01/2014 12:15:26 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,35 Oak St  Boston  MA  02111,4,1C,2,A1,Downtown / Financial District,4,Ward 3,308,R4,35 Oak St,02111,42.3482,-71.063,Constituent Call
101001186914,10/01/2014 03:36:01 PM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,2 Presby Pl  Roxbury  MA  02119,7,10B,7,B2,Roxbury,13,Ward 8,807,R1,2 Presby Pl,02119,42.324,-71.0763,Constituent Call
101001187180,10/02/2014 08:49:10 AM,,Open,,Rodent Activity,Inspectional Services,Environmental Services,Rodent Activity,ISD_Environmental Services (INTERNAL),ISD,847 Dorchester Ave  Dorchester  MA  02125,6,03,2,C6,Dorchester,5,Ward 7,709,RC,847 Dorchester Ave,02125,42.3218,-71.057,Constituent Call
